Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-03-27,Sydney,20.6,22.2,18.0,2.8,0.0,N,35.0,NNE,N,2.0,7.0,89.0,77.0,1022.3,1020.0,8.0,8.0,21.2,20.3,Yes,Yes
2014-03-28,Sydney,18.0,24.7,7.4,1.0,0.0,WSW,26.0,WNW,WSW,13.0,11.0,84.0,66.0,1017.0,1013.3,7.0,8.0,18.7,24.3,Yes,No
2014-03-29,Sydney,18.7,25.7,0.8,3.6,5.6,SSE,41.0,W,SSE,15.0,24.0,80.0,59.0,1015.3,1015.0,6.0,7.0,20.6,24.4,No,No
2014-03-30,Sydney,19.4,27.0,0.2,3.6,10.1,SE,35.0,WNW,ESE,11.0,22.0,69.0,55.0,1020.1,1019.2,3.0,3.0,22.4,27.0,No,Yes
2014-03-31,Sydney,17.5,25.0,3.6,5.0,10.2,W,26.0,WNW,ESE,15.0,15.0,79.0,64.0,1022.4,1019.7,3.0,6.0,19.6,23.5,Yes,No
2014-04-01,Sydney,17.5,26.4,0.0,3.2,6.2,NNE,31.0,WNW,ENE,13.0,17.0,78.0,66.0,1019.7,1017.5,7.0,7.0,20.5,24.6,No,No
2014-04-02,Sydney,18.1,26.0,0.0,4.8,10.9,E,26.0,WNW,E,11.0,20.0,91.0,67.0,1017.9,1014.6,2.0,1.0,18.9,24.7,No,No
2014-04-03,Sydney,18.9,26.3,0.0,3.0,8.8,SSW,31.0,WNW,E,13.0,24.0,82.0,70.0,1017.5,1015.0,1.0,7.0,21.3,25.1,No,No
2014-04-04,Sydney,19.9,22.3,0.0,6.0,0.0,S,43.0,SSW,S,11.0,19.0,82.0,74.0,1018.5,1016.5,8.0,8.0,20.4,21.5,No,Yes
2014-04-05,Sydney,18.0,26.0,5.6,9.2,6.4,SSW,50.0,WNW,SSE,13.0,24.0,80.0,63.0,1018.8,1016.9,7.0,3.0,20.6,23.8,Yes,Yes
2014-04-06,Sydney,17.2,21.7,3.4,4.6,1.1,SSW,48.0,SW,SW,9.0,7.0,86.0,86.0,1020.9,1020.8,7.0,8.0,19.2,19.5,Yes,Yes
2014-04-07,Sydney,15.3,22.4,16.0,4.2,3.3,SSE,39.0,WSW,SSE,13.0,9.0,83.0,63.0,1025.5,1023.6,6.0,6.0,16.9,21.1,Yes,Yes
2014-04-08,Sydney,17.2,23.2,5.0,5.2,1.2,W,22.0,WNW,E,13.0,13.0,77.0,53.0,1023.9,1020.1,7.0,6.0,19.6,22.9,Yes,No
2014-04-09,Sydney,15.9,24.1,0.0,0.4,4.6,ENE,22.0,WNW,E,13.0,17.0,68.0,58.0,1021.4,1017.9,7.0,7.0,20.4,23.2,No,No
2014-04-10,Sydney,17.8,24.7,0.0,2.6,0.0,W,17.0,W,E,11.0,7.0,74.0,82.0,1016.9,1012.7,7.0,8.0,20.2,20.0,No,Yes
2014-04-11,Sydney,18.9,28.0,5.6,1.6,3.7,NW,37.0,NW,SW,22.0,9.0,64.0,55.0,1005.5,1002.9,5.0,7.0,24.1,25.7,Yes,Yes
2014-04-12,Sydney,17.9,21.0,5.0,3.8,0.7,SSW,54.0,SW,SSW,26.0,22.0,76.0,74.0,1011.1,1011.9,7.0,6.0,19.1,20.0,Yes,Yes
2014-04-13,Sydney,16.0,20.6,3.8,1.4,1.0,SSE,52.0,SW,S,20.0,15.0,86.0,88.0,1016.8,1016.1,7.0,7.0,17.8,18.5,Yes,Yes
2014-04-14,Sydney,13.5,21.0,2.8,3.6,3.3,SSW,41.0,W,S,20.0,15.0,64.0,69.0,1020.4,1018.8,6.0,5.0,17.2,19.4,Yes,Yes
2014-04-15,Sydney,13.4,21.9,4.2,3.4,3.5,SSE,50.0,W,S,22.0,28.0,58.0,64.0,1020.7,1018.4,7.0,8.0,17.3,20.8,Yes,Yes
2014-04-16,Sydney,14.3,23.3,29.6,3.2,9.0,SW,43.0,W,S,20.0,22.0,69.0,57.0,1019.8,1017.3,5.0,3.0,17.7,21.9,Yes,No
2014-04-17,Sydney,13.1,23.7,0.0,5.2,9.0,SSE,41.0,W,SSE,19.0,22.0,65.0,39.0,1019.6,1017.4,5.0,1.0,17.2,23.1,No,No
2014-04-18,Sydney,13.5,26.5,0.0,2.2,10.8,WSW,35.0,WNW,WNW,15.0,13.0,68.0,31.0,1016.3,1011.7,2.0,3.0,16.7,26.1,No,No
2014-04-19,Sydney,15.0,22.7,0.0,3.8,10.7,SSE,41.0,SSW,SSE,17.0,22.0,60.0,42.0,1016.4,1014.8,1.0,1.0,19.2,20.8,No,No
2014-04-20,Sydney,13.2,22.9,0.0,5.2,10.4,WSW,28.0,W,ENE,17.0,17.0,61.0,56.0,1018.4,1014.7,3.0,1.0,16.3,21.9,No,No
2014-04-21,Sydney,13.2,25.3,0.0,4.0,9.7,W,35.0,W,ESE,20.0,15.0,48.0,31.0,1021.1,1018.5,1.0,3.0,15.9,24.4,No,No
2014-04-22,Sydney,12.4,25.8,0.0,4.0,7.9,W,20.0,WNW,W,17.0,11.0,67.0,32.0,1018.7,1014.9,7.0,7.0,15.8,24.4,No,No
2014-04-23,Sydney,13.4,26.1,0.0,4.2,9.0,W,24.0,W,ESE,20.0,13.0,59.0,36.0,1017.6,1014.9,7.0,3.0,17.6,24.0,No,No
2014-04-24,Sydney,14.1,29.9,0.0,3.8,9.1,SE,41.0,WNW,WNW,15.0,6.0,53.0,28.0,1013.7,1011.3,6.0,7.0,19.3,28.9,No,Yes
2014-04-25,Sydney,17.6,20.9,6.8,4.6,3.2,SSE,39.0,S,ENE,7.0,15.0,84.0,67.0,1023.2,1019.2,8.0,1.0,17.7,20.7,Yes,Yes
2014-04-26,Sydney,15.5,23.1,9.2,2.0,1.2,S,30.0,N,WNW,7.0,6.0,72.0,63.0,1015.0,1011.5,7.0,7.0,18.2,22.6,Yes,No
2014-04-27,Sydney,16.9,17.9,0.4,2.2,0.0,SSW,35.0,SSE,S,19.0,15.0,83.0,87.0,1023.5,1023.1,5.0,7.0,17.9,17.0,No,Yes
2014-04-28,Sydney,15.0,20.6,20.2,1.0,2.8,W,20.0,W,NNE,11.0,11.0,75.0,67.0,1025.9,1022.1,6.0,6.0,17.4,20.4,Yes,No
2014-04-29,Sydney,14.9,25.7,0.0,3.0,8.5,NNW,31.0,NNW,NE,13.0,15.0,71.0,61.0,1017.7,1013.3,1.0,7.0,18.4,23.6,No,Yes
2014-04-30,Sydney,18.2,25.3,3.4,5.0,7.1,WSW,44.0,WSW,SSW,15.0,20.0,83.0,28.0,1012.5,1011.4,7.0,2.0,18.6,24.3,Yes,No
2014-05-01,Sydney,11.3,23.0,0.0,5.2,10.2,W,31.0,W,ESE,19.0,15.0,59.0,44.0,1017.7,1013.8,1.0,1.0,14.7,19.6,No,No
2014-05-02,Sydney,13.3,22.2,0.0,2.8,7.3,W,46.0,W,W,17.0,19.0,71.0,35.0,1006.9,1001.9,2.0,6.0,16.1,21.5,No,Yes
2014-05-03,Sydney,11.7,15.7,1.2,5.6,1.1,W,57.0,NW,W,13.0,35.0,81.0,46.0,996.5,994.8,7.0,7.0,12.7,14.8,Yes,Yes
2014-05-04,Sydney,10.8,20.5,3.8,3.8,8.5,W,54.0,W,W,20.0,31.0,61.0,31.0,1001.9,1003.7,5.0,1.0,15.0,19.3,Yes,No
2014-05-05,Sydney,10.3,20.9,0.0,5.4,10.4,W,39.0,W,NW,22.0,7.0,54.0,32.0,1017.9,1016.8,1.0,3.0,12.8,20.2,No,No
2014-05-06,Sydney,10.7,23.4,0.0,3.4,8.2,W,39.0,W,ENE,26.0,6.0,58.0,35.0,1021.2,1018.5,5.0,3.0,14.6,21.6,No,No
2014-05-07,Sydney,11.2,20.7,0.0,3.2,9.7,S,43.0,W,S,20.0,20.0,59.0,41.0,1023.8,1022.9,3.0,2.0,13.9,19.3,No,No
2014-05-08,Sydney,11.1,21.0,0.0,5.8,6.2,SSW,46.0,W,SSE,19.0,19.0,66.0,65.0,1026.2,1024.3,2.0,6.0,14.2,18.2,No,Yes
2014-05-09,Sydney,11.8,21.9,7.4,3.0,3.0,W,26.0,WNW,E,9.0,13.0,84.0,62.0,1026.3,1023.6,4.0,7.0,13.9,18.8,Yes,No
2014-05-10,Sydney,12.0,24.8,0.4,2.2,5.2,NW,35.0,W,N,13.0,13.0,80.0,51.0,1023.9,1020.0,3.0,7.0,14.5,21.4,No,No
2014-05-11,Sydney,14.4,22.9,0.8,2.0,8.3,SSE,41.0,W,SSW,15.0,20.0,76.0,59.0,1022.2,1022.1,1.0,3.0,16.7,19.9,No,No
2014-05-12,Sydney,12.6,23.0,0.0,4.0,8.8,SSE,37.0,W,S,17.0,20.0,73.0,51.0,1030.1,1028.5,3.0,2.0,16.7,22.7,No,Yes
2014-05-13,Sydney,13.7,23.0,11.2,4.8,8.8,W,26.0,W,E,20.0,9.0,74.0,52.0,1030.5,1027.2,1.0,3.0,15.6,21.0,Yes,No
2014-05-14,Sydney,12.6,23.2,0.2,1.8,9.5,ENE,28.0,WNW,NE,13.0,17.0,78.0,54.0,1029.3,1025.8,1.0,2.0,14.8,21.4,No,No
2014-05-15,Sydney,11.7,22.9,0.0,4.0,10.0,WNW,24.0,W,E,15.0,13.0,82.0,51.0,1028.7,1025.3,1.0,1.0,13.7,21.5,No,No
2014-05-16,Sydney,12.0,25.3,0.0,3.2,9.9,W,28.0,W,ENE,19.0,13.0,75.0,40.0,1029.4,1027.0,0.0,1.0,14.6,23.3,No,No
2014-05-17,Sydney,12.0,24.2,0.0,4.0,9.1,NNE,26.0,WNW,ENE,11.0,13.0,72.0,55.0,1030.4,1026.7,6.0,3.0,14.3,22.4,No,No
2014-05-18,Sydney,13.0,24.8,0.0,3.4,2.8,W,20.0,W,W,15.0,7.0,69.0,41.0,1028.3,1025.2,7.0,7.0,14.8,24.4,No,No
2014-05-19,Sydney,13.1,26.1,0.0,2.4,7.5,WNW,24.0,W,WNW,19.0,7.0,72.0,33.0,1026.0,1022.4,7.0,1.0,15.8,25.8,No,No
2014-05-20,Sydney,14.4,25.5,0.0,3.2,4.7,W,24.0,W,WNW,17.0,7.0,69.0,41.0,1022.9,1019.6,7.0,7.0,16.2,25.2,No,No
2014-05-21,Sydney,14.8,23.5,0.0,3.6,9.8,W,26.0,WNW,ESE,13.0,13.0,66.0,58.0,1024.4,1022.6,2.0,2.0,17.5,22.6,No,No
2014-05-22,Sydney,13.1,27.1,0.0,2.2,9.4,W,24.0,W,W,13.0,6.0,82.0,30.0,1023.5,1018.7,1.0,1.0,14.9,26.8,No,No
2014-05-23,Sydney,13.9,25.1,0.0,4.0,8.0,W,22.0,W,WNW,11.0,13.0,64.0,41.0,1017.9,1013.0,3.0,5.0,16.5,23.8,No,No
2014-05-24,Sydney,15.7,25.2,0.0,4.8,7.4,WSW,35.0,W,SSW,13.0,15.0,62.0,45.0,1015.4,1014.0,2.0,6.0,17.7,22.6,No,No
2014-05-25,Sydney,15.5,26.9,0.0,3.4,7.1,W,26.0,W,ESE,19.0,17.0,75.0,43.0,1018.3,1017.1,5.0,2.0,17.2,24.9,No,No
2014-05-26,Sydney,14.1,23.6,0.0,3.4,9.4,NNE,30.0,WNW,ENE,13.0,17.0,81.0,59.0,1023.4,1020.9,6.0,6.0,16.3,23.3,No,No
2014-05-27,Sydney,16.0,24.0,0.0,2.6,3.0,N,48.0,NNE,NNE,11.0,26.0,68.0,46.0,1018.0,1010.8,7.0,7.0,19.4,23.8,No,No
2014-05-28,Sydney,17.1,24.1,0.0,5.6,9.6,NW,48.0,NW,WNW,22.0,26.0,54.0,31.0,1013.8,1013.5,1.0,1.0,19.3,23.2,No,No
2014-05-29,Sydney,12.8,21.3,0.0,5.4,7.7,S,35.0,W,S,20.0,22.0,59.0,61.0,1023.1,1022.1,2.0,5.0,15.3,19.7,No,No
2014-05-30,Sydney,14.5,21.4,0.0,4.4,5.2,SSW,33.0,W,S,19.0,17.0,71.0,58.0,1026.8,1024.5,6.0,3.0,15.9,20.7,No,Yes
2014-05-31,Sydney,14.3,20.7,2.4,1.0,7.5,NNE,31.0,WNW,ENE,15.0,17.0,86.0,61.0,1026.9,1022.8,5.0,4.0,15.2,20.0,Yes,Yes
2014-06-01,Sydney,14.8,20.7,11.2,5.0,0.4,W,46.0,NW,W,7.0,26.0,87.0,70.0,1020.5,1018.0,7.0,8.0,17.0,17.8,Yes,No
2014-06-02,Sydney,12.4,22.3,1.0,2.0,5.9,W,30.0,W,WNW,11.0,9.0,85.0,54.0,1017.2,1014.9,7.0,3.0,14.5,19.9,No,No
2014-06-03,Sydney,10.5,20.3,0.0,1.8,9.9,W,39.0,WSW,WNW,9.0,17.0,70.0,42.0,1018.4,1016.2,1.0,1.0,13.2,19.5,No,No
2014-06-04,Sydney,11.2,22.3,0.0,3.6,9.6,W,33.0,W,SSE,24.0,13.0,69.0,53.0,1024.1,1022.9,1.0,3.0,13.6,22.0,No,Yes
2014-06-05,Sydney,13.6,19.8,8.6,4.0,0.4,SSE,30.0,W,SSW,19.0,11.0,91.0,80.0,1025.7,1024.1,8.0,7.0,15.3,18.0,Yes,Yes
2014-06-06,Sydney,14.5,15.5,13.2,7.2,0.5,S,48.0,SSW,SSW,22.0,17.0,86.0,85.0,1026.3,1024.8,7.0,7.0,15.3,14.9,Yes,Yes
2014-06-07,Sydney,10.1,19.4,6.8,2.4,7.8,SSW,39.0,W,SSW,26.0,19.0,67.0,60.0,1027.2,1025.0,2.0,6.0,12.2,17.8,Yes,No
2014-06-08,Sydney,10.5,17.7,0.0,3.6,6.3,SSE,46.0,W,SSW,17.0,24.0,65.0,59.0,1026.9,1025.8,3.0,7.0,11.9,16.0,No,Yes
2014-06-09,Sydney,8.6,18.4,2.2,2.6,5.1,SSE,46.0,W,SE,22.0,17.0,71.0,73.0,1028.4,1027.3,1.0,7.0,10.4,16.9,Yes,Yes
2014-06-10,Sydney,10.4,19.2,13.8,2.0,3.6,SSE,31.0,W,SE,20.0,19.0,91.0,49.0,1030.5,1027.4,7.0,1.0,13.0,18.8,Yes,Yes
2014-06-11,Sydney,10.4,19.6,5.6,2.2,5.6,W,24.0,WNW,SSE,19.0,9.0,86.0,62.0,1026.6,1022.8,6.0,6.0,11.9,17.7,Yes,No
2014-06-12,Sydney,11.1,20.4,0.0,1.0,5.8,W,30.0,W,NNE,15.0,9.0,86.0,52.0,1022.0,1018.9,7.0,6.0,12.1,19.5,No,No
2014-06-13,Sydney,10.7,20.9,0.0,2.4,3.3,N,28.0,W,N,15.0,15.0,85.0,48.0,1019.4,1015.0,7.0,7.0,11.8,20.4,No,Yes
2014-06-14,Sydney,11.8,19.9,5.0,2.4,3.9,W,31.0,WNW,W,17.0,19.0,89.0,53.0,1012.1,1009.2,8.0,2.0,14.3,19.2,Yes,No
2014-06-15,Sydney,10.3,17.2,0.2,2.6,1.2,W,54.0,NW,WSW,13.0,22.0,65.0,49.0,1008.9,1008.3,7.0,7.0,13.0,16.9,No,No
2014-06-16,Sydney,9.3,19.5,0.4,0.8,9.7,SW,44.0,W,WNW,15.0,11.0,78.0,36.0,1020.8,1018.4,1.0,1.0,11.3,19.4,No,No
2014-06-17,Sydney,10.0,19.8,0.0,4.4,9.1,WSW,43.0,W,SSW,20.0,19.0,63.0,46.0,1023.4,1024.0,1.0,5.0,13.5,17.8,No,No
2014-06-18,Sydney,11.4,20.4,0.0,1.8,9.4,W,35.0,W,ESE,22.0,11.0,67.0,51.0,1030.1,1027.9,1.0,1.0,12.5,18.7,No,No
2014-06-19,Sydney,10.6,21.5,0.0,1.8,8.5,W,24.0,WNW,NE,15.0,13.0,81.0,57.0,1027.8,1022.9,3.0,3.0,12.0,19.8,No,No
2014-06-20,Sydney,12.0,21.3,0.0,4.6,6.3,WSW,28.0,N,W,6.0,6.0,66.0,54.0,1019.9,1015.9,2.0,6.0,15.5,19.6,No,No
2014-06-21,Sydney,10.5,21.9,0.0,2.4,9.5,W,30.0,WNW,W,22.0,11.0,79.0,31.0,1020.4,1018.5,1.0,1.0,11.8,21.4,No,No
2014-06-22,Sydney,11.1,19.7,0.0,3.4,4.4,W,26.0,WNW,NNE,15.0,4.0,79.0,49.0,1023.0,1020.0,7.0,1.0,11.9,19.6,No,No
2014-06-23,Sydney,10.0,16.6,0.0,0.6,1.8,N,37.0,NNW,N,15.0,22.0,76.0,57.0,1014.9,1008.6,7.0,7.0,13.5,15.8,No,No
2014-06-24,Sydney,11.5,16.7,0.0,6.2,9.7,WNW,81.0,NW,WNW,28.0,33.0,47.0,35.0,1007.1,1003.4,1.0,1.0,12.1,16.1,No,No
2014-06-25,Sydney,11.1,18.1,0.0,4.0,9.7,W,76.0,W,W,31.0,39.0,45.0,35.0,1012.2,1012.8,1.0,1.0,14.8,17.7,No,No
2014-06-26,Sydney,10.7,22.2,0.0,4.8,9.8,WNW,41.0,WNW,WNW,17.0,15.0,47.0,31.0,1018.8,1017.9,1.0,5.0,15.1,21.1,No,No
2014-06-27,Sydney,10.4,21.2,0.0,4.0,8.1,N,30.0,NW,NNE,11.0,9.0,68.0,39.0,1021.0,1015.1,7.0,7.0,12.1,20.4,No,No
2014-06-28,Sydney,12.0,22.8,0.0,5.0,6.9,W,96.0,N,NW,28.0,20.0,36.0,34.0,1007.2,999.9,7.0,2.0,15.8,20.3,No,No
2014-06-29,Sydney,10.0,16.4,0.0,7.0,9.6,NW,69.0,NW,NW,28.0,28.0,45.0,37.0,1004.5,1004.8,1.0,3.0,12.1,15.5,No,No
2014-06-30,Sydney,9.4,16.1,0.0,3.8,9.4,WSW,50.0,W,WSW,24.0,22.0,53.0,29.0,1015.1,1015.7,1.0,1.0,11.4,16.0,No,No
2014-07-01,Sydney,8.9,19.1,0.0,3.0,9.3,W,33.0,W,W,20.0,7.0,64.0,36.0,1025.0,1024.0,1.0,1.0,10.1,18.3,No,No
2014-07-02,Sydney,7.4,20.2,0.0,3.8,9.6,W,37.0,W,SSE,28.0,13.0,67.0,36.0,1027.6,1025.2,1.0,1.0,9.6,19.2,No,No
2014-07-03,Sydney,6.7,18.3,0.0,1.2,9.6,W,28.0,W,ENE,19.0,13.0,71.0,54.0,1027.3,1023.3,1.0,1.0,9.1,17.2,No,No
2014-07-04,Sydney,6.7,20.4,0.0,2.4,9.9,NW,30.0,W,ESE,9.0,7.0,71.0,33.0,1021.3,1016.6,0.0,1.0,9.3,19.6,No,No
2014-07-05,Sydney,8.2,18.0,0.0,3.6,9.6,W,48.0,W,WNW,17.0,28.0,62.0,33.0,1016.2,1012.0,1.0,1.0,10.1,17.3,No,No
2014-07-06,Sydney,8.2,18.1,0.0,4.0,9.9,W,43.0,W,WSW,17.0,24.0,59.0,36.0,1013.6,1010.8,1.0,1.0,11.6,16.2,No,No
2014-07-07,Sydney,8.3,19.5,0.0,3.0,9.2,W,43.0,W,WSW,17.0,19.0,59.0,35.0,1014.4,1011.9,1.0,2.0,10.7,18.8,No,No
2014-07-08,Sydney,7.9,18.7,0.0,3.8,9.7,W,33.0,W,E,20.0,6.0,66.0,51.0,1016.6,1012.2,1.0,1.0,9.0,16.2,No,No
2014-07-09,Sydney,6.6,21.3,0.0,2.6,9.4,W,67.0,NNW,NNE,11.0,22.0,49.0,22.0,1007.6,999.6,0.0,1.0,11.9,20.7,No,No
2014-07-10,Sydney,8.8,17.3,0.2,5.8,9.8,WNW,61.0,WNW,W,15.0,37.0,52.0,32.0,1005.8,1005.1,1.0,2.0,11.9,16.8,No,No
2014-07-11,Sydney,9.0,18.5,0.0,4.0,9.9,W,35.0,WNW,W,17.0,19.0,58.0,32.0,1017.4,1016.0,1.0,0.0,11.8,18.2,No,No
2014-07-12,Sydney,6.4,18.5,0.2,3.4,9.5,W,44.0,WNW,WSW,11.0,26.0,64.0,33.0,1019.6,1017.1,0.0,1.0,8.9,17.7,No,No
2014-07-13,Sydney,6.5,16.3,0.0,3.6,9.6,S,46.0,W,S,28.0,24.0,54.0,47.0,1027.4,1027.3,1.0,3.0,8.2,15.1,No,No
2014-07-14,Sydney,6.6,17.9,0.0,3.2,5.1,W,35.0,W,SSW,17.0,19.0,62.0,64.0,1032.0,1029.0,6.0,6.0,9.2,15.7,No,Yes
2014-07-15,Sydney,9.2,15.6,1.6,0.4,0.0,W,22.0,W,E,13.0,2.0,88.0,74.0,1025.8,1021.3,7.0,8.0,11.5,15.3,Yes,Yes
2014-07-16,Sydney,11.4,18.5,1.8,1.2,3.9,W,41.0,ENE,W,4.0,20.0,86.0,52.0,1013.7,1010.7,8.0,2.0,13.2,17.9,Yes,No
2014-07-17,Sydney,9.5,19.9,0.0,2.0,9.4,W,56.0,NW,WNW,20.0,26.0,56.0,33.0,1012.6,1008.6,1.0,3.0,13.1,19.1,No,No
2014-07-18,Sydney,8.6,15.9,0.0,4.0,7.9,WSW,63.0,W,WSW,28.0,39.0,47.0,35.0,1011.2,1011.1,2.0,4.0,9.6,14.1,No,No
2014-07-19,Sydney,8.5,14.9,0.0,4.6,3.2,SW,70.0,W,SSW,26.0,24.0,50.0,57.0,1021.2,1021.4,6.0,6.0,10.1,13.6,No,No
2014-07-20,Sydney,9.8,15.3,0.2,4.0,1.1,SSW,54.0,W,S,20.0,22.0,66.0,60.0,1025.7,1024.9,7.0,7.0,11.2,15.2,No,No
2014-07-21,Sydney,8.9,18.3,0.0,2.0,7.5,W,31.0,W,SSE,22.0,17.0,69.0,64.0,1026.9,1023.3,7.0,7.0,9.9,15.7,No,No
2014-07-22,Sydney,8.7,19.0,0.0,1.4,9.6,W,24.0,W,SE,22.0,11.0,81.0,59.0,1024.6,1022.3,2.0,2.0,10.8,16.5,No,No
2014-07-23,Sydney,8.9,18.9,0.0,3.2,6.7,W,22.0,WNW,ESE,17.0,13.0,87.0,57.0,1025.5,1021.6,3.0,5.0,10.7,17.1,No,No
2014-07-24,Sydney,8.5,19.8,0.0,0.6,2.4,N,20.0,WNW,N,11.0,9.0,83.0,48.0,1022.5,1019.2,5.0,7.0,10.9,19.7,No,No
2014-07-25,Sydney,9.6,18.8,0.0,2.8,2.6,W,52.0,NW,N,9.0,15.0,82.0,59.0,1023.0,1019.9,7.0,7.0,11.5,18.3,No,Yes
2014-07-26,Sydney,11.3,18.7,8.2,2.0,4.2,W,43.0,WNW,WNW,22.0,24.0,90.0,42.0,1024.9,1020.4,8.0,3.0,13.0,17.2,Yes,Yes
2014-07-27,Sydney,9.4,21.0,4.2,1.8,10.2,W,31.0,W,ESE,20.0,15.0,65.0,38.0,1024.6,1021.5,1.0,1.0,11.9,18.7,Yes,No
2014-07-28,Sydney,8.8,18.5,0.0,3.2,6.7,WSW,46.0,W,WNW,15.0,15.0,62.0,41.0,1021.3,1018.1,7.0,6.0,11.9,17.4,No,No
2014-07-29,Sydney,11.8,23.3,0.0,4.0,5.1,NNW,44.0,WNW,NNE,22.0,20.0,49.0,27.0,1018.0,1013.2,7.0,1.0,14.9,22.9,No,No
2014-07-30,Sydney,13.0,24.0,0.0,6.2,10.2,NW,41.0,WNW,WNW,13.0,22.0,44.0,31.0,1018.0,1014.5,6.0,1.0,17.3,23.3,No,No
2014-07-31,Sydney,13.9,25.0,0.0,6.6,10.1,NNW,61.0,NNW,NW,24.0,35.0,40.0,21.0,1014.2,1007.3,1.0,0.0,17.7,24.5,No,No
2014-08-01,Sydney,15.9,18.2,0.0,8.4,10.0,W,72.0,WNW,W,22.0,28.0,41.0,23.0,1007.2,1008.7,1.0,1.0,16.8,16.7,No,No
2014-08-02,Sydney,7.2,16.1,0.0,6.4,10.0,W,46.0,W,S,28.0,28.0,45.0,36.0,1024.6,1026.8,1.0,1.0,9.6,15.0,No,No
2014-08-03,Sydney,5.5,17.6,0.0,3.8,9.5,W,28.0,W,ESE,20.0,15.0,60.0,45.0,1034.1,1032.2,1.0,1.0,8.4,16.5,No,No
2014-08-04,Sydney,6.4,17.2,0.0,2.6,10.1,E,26.0,WNW,E,17.0,20.0,69.0,58.0,1034.4,1030.4,3.0,4.0,9.9,16.0,No,No
2014-08-05,Sydney,7.9,20.6,0.0,1.6,10.2,SSE,33.0,W,SSE,17.0,17.0,75.0,40.0,1032.0,1030.1,0.0,1.0,10.0,17.5,No,No
2014-08-06,Sydney,6.5,22.4,0.0,2.6,10.1,W,35.0,W,NE,20.0,11.0,64.0,43.0,1032.6,1026.2,1.0,1.0,9.7,20.1,No,No
2014-08-07,Sydney,9.6,20.4,0.0,4.6,6.8,W,41.0,W,SE,28.0,13.0,53.0,36.0,1029.6,1027.5,6.0,1.0,11.4,18.8,No,No
2014-08-08,Sydney,9.1,18.1,0.0,2.6,4.0,WNW,24.0,W,ESE,17.0,15.0,76.0,64.0,1032.1,1029.6,7.0,3.0,10.9,16.9,No,No
2014-08-09,Sydney,8.9,19.2,0.0,1.8,6.8,NE,26.0,W,NE,13.0,15.0,94.0,62.0,1029.9,1024.7,8.0,3.0,10.2,18.6,No,No
2014-08-10,Sydney,9.9,23.2,0.0,3.0,3.5,SW,31.0,W,WNW,9.0,9.0,46.0,27.0,1022.4,1017.6,6.0,1.0,12.7,22.7,No,No
2014-08-11,Sydney,8.1,14.4,0.0,3.4,4.5,SSE,48.0,W,S,15.0,24.0,62.0,45.0,1025.4,1025.1,7.0,5.0,10.3,13.7,No,Yes
2014-08-12,Sydney,6.3,15.4,21.4,5.6,3.9,S,44.0,W,SW,17.0,11.0,84.0,78.0,1030.0,1028.2,7.0,7.0,8.9,12.3,Yes,Yes
2014-08-13,Sydney,7.9,17.0,19.4,3.6,10.1,SSW,37.0,W,SSE,19.0,20.0,77.0,46.0,1033.3,1031.9,2.0,2.0,10.5,16.2,Yes,No
2014-08-14,Sydney,6.4,19.3,0.2,2.8,10.3,SSE,30.0,W,SE,20.0,22.0,64.0,49.0,1035.0,1032.5,1.0,2.0,9.5,18.1,No,No
2014-08-15,Sydney,7.9,19.0,0.0,3.4,9.3,WNW,28.0,W,ESE,17.0,17.0,81.0,53.0,1031.6,1026.5,1.0,1.0,10.5,17.8,No,No
2014-08-16,Sydney,8.7,16.8,0.0,1.2,0.3,ESE,26.0,W,ESE,13.0,13.0,86.0,70.0,1023.8,1019.0,7.0,7.0,10.3,16.4,No,Yes
2014-08-19,Sydney,12.8,17.7,38.4,4.4,3.0,SSE,78.0,S,SW,28.0,26.0,69.0,80.0,1015.3,1016.6,7.0,7.0,15.5,14.5,Yes,Yes
2014-08-20,Sydney,9.5,17.1,8.2,4.6,5.0,SW,44.0,W,S,22.0,22.0,68.0,54.0,1024.7,1024.5,7.0,6.0,12.5,15.7,Yes,Yes
2014-08-21,Sydney,9.4,18.1,10.8,2.0,7.1,SE,43.0,WNW,S,19.0,22.0,86.0,65.0,1029.2,1027.0,7.0,3.0,11.7,17.1,Yes,Yes
2014-08-22,Sydney,11.2,19.6,10.2,2.4,10.1,SSE,28.0,W,SSE,17.0,17.0,88.0,61.0,1031.8,1029.0,6.0,3.0,13.2,18.5,Yes,Yes
2014-08-23,Sydney,9.9,19.3,3.2,3.2,2.9,ESE,31.0,NW,E,4.0,20.0,92.0,85.0,1031.6,1029.3,5.0,7.0,11.8,14.8,Yes,Yes
2014-08-24,Sydney,11.1,19.4,3.8,0.2,7.3,W,22.0,WNW,E,17.0,11.0,88.0,64.0,1029.7,1026.4,4.0,2.0,13.0,18.4,Yes,No
2014-08-25,Sydney,10.5,19.3,0.0,3.2,8.9,ESE,44.0,W,ESE,13.0,19.0,81.0,61.0,1025.7,1022.4,0.0,2.0,13.7,18.8,No,Yes
